2025-05-05T02:41:06.767899,66.22.238.36,192.168.1.3,UDP,262,attack,Normal
2025-05-05T02:41:06.838575,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T02:44:22.316352,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:22.335396,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T02:44:22.354469,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T02:44:22.373016,192.168.1.3,66.22.238.36,UDP,198,attack,Normal
2025-05-05T02:44:22.393087,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:22.413140,192.168.1.3,66.22.238.36,UDP,198,attack,Normal
2025-05-05T02:44:22.432540,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T02:44:22.453593,162.159.134.234,192.168.1.3,TCP,102,attack,Suspicious Activity
2025-05-05T02:44:22.477650,192.168.1.3,104.18.19.125,TCP,391,attack,Port Scan
2025-05-05T02:44:22.500240,192.168.1.3,104.18.19.125,TCP,85,attack,Port Scan
2025-05-05T02:44:22.528316,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T02:44:22.548464,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T02:44:22.577451,192.168.1.3,162.159.134.234,TCP,54,attack,Port Scan
2025-05-05T02:44:22.608595,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:22.630171,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T02:44:22.651980,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T02:44:22.682664,192.168.1.3,162.159.137.232,UDP,1292,attack,Normal
2025-05-05T02:44:22.710323,192.168.1.3,162.159.137.232,UDP,124,attack,Normal
2025-05-05T02:44:22.733887,192.168.1.3,162.159.137.232,UDP,1292,attack,Normal
2025-05-05T02:44:22.757175,192.168.1.3,162.159.137.232,UDP,688,attack,Normal
2025-05-05T02:44:22.778644,104.18.19.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T02:44:22.801198,104.18.19.125,192.168.1.3,TCP,89,attack,Suspicious Activity
2025-05-05T02:44:22.824251,104.18.19.125,192.168.1.3,TCP,89,attack,Suspicious Activity
2025-05-05T02:44:22.847292,192.168.1.3,104.18.19.125,TCP,54,attack,Port Scan
2025-05-05T02:44:22.871361,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T02:44:22.894437,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T02:44:22.920511,104.18.19.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T02:44:22.943055,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T02:44:22.965614,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T02:44:22.992707,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:23.017275,162.159.137.232,192.168.1.3,UDP,1242,attack,Normal
2025-05-05T02:44:23.038233,162.159.137.232,192.168.1.3,UDP,94,attack,Normal
2025-05-05T02:44:23.059444,162.159.137.232,192.168.1.3,UDP,66,attack,Normal
2025-05-05T02:44:23.083491,162.159.137.232,192.168.1.3,UDP,66,attack,Normal
2025-05-05T02:44:23.105551,162.159.137.232,192.168.1.3,UDP,91,attack,Normal
2025-05-05T02:44:23.129603,192.168.1.3,162.159.137.232,UDP,132,attack,Normal
2025-05-05T02:44:23.153009,192.168.1.3,162.159.137.232,UDP,85,attack,Normal
2025-05-05T02:44:23.177591,192.168.1.3,162.159.137.232,UDP,87,attack,Normal
2025-05-05T02:44:23.204166,192.168.1.3,162.159.137.232,UDP,85,attack,Normal
2025-05-05T02:44:23.227413,192.168.1.3,162.159.137.232,UDP,89,attack,Normal
2025-05-05T02:44:23.249655,162.159.137.232,192.168.1.3,UDP,65,attack,Normal
2025-05-05T02:44:23.272703,162.159.137.232,192.168.1.3,UDP,66,attack,Normal
2025-05-05T02:44:23.302782,192.168.1.3,66.22.238.36,UDP,205,attack,Normal
2025-05-05T02:44:23.328329,104.18.19.125,192.168.1.3,TCP,135,attack,Suspicious Activity
2025-05-05T02:44:23.354534,192.168.1.3,66.22.238.36,UDP,198,attack,Normal
2025-05-05T02:44:23.377614,192.168.1.3,66.22.238.36,UDP,102,attack,Normal
2025-05-05T02:44:23.404166,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:23.429202,162.159.137.232,192.168.1.3,UDP,64,attack,Normal
2025-05-05T02:44:23.453179,162.159.137.232,192.168.1.3,UDP,72,attack,Normal
2025-05-05T02:44:23.481274,192.168.1.3,162.159.137.232,UDP,85,attack,Normal
2025-05-05T02:44:23.509332,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:23.537058,192.168.1.3,104.18.19.125,TCP,54,attack,Port Scan
2025-05-05T02:44:23.564632,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T02:44:23.599232,192.168.1.3,66.22.238.36,UDP,198,attack,Normal
2025-05-05T02:44:23.630208,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T02:44:23.658466,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T02:44:23.687456,162.159.137.232,192.168.1.3,UDP,1242,attack,Normal
2025-05-05T02:44:23.713115,162.159.137.232,192.168.1.3,UDP,183,attack,Normal
2025-05-05T02:44:23.738470,192.168.1.3,162.159.137.232,UDP,85,attack,Normal
2025-05-05T02:44:23.765211,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:23.791849,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:23.819513,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:44:23.845345,192.168.1.3,66.22.238.36,UDP,205,attack,Normal
2025-05-05T02:44:23.871458,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:23.901522,66.22.238.36,192.168.1.3,UDP,235,attack,Normal
2025-05-05T02:44:23.928645,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T02:44:23.956399,66.22.238.36,192.168.1.3,UDP,254,attack,Normal
2025-05-05T02:44:23.985492,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:24.014157,192.168.1.3,66.22.238.36,UDP,145,attack,Normal
2025-05-05T02:44:24.039897,66.22.238.36,192.168.1.3,UDP,238,attack,Normal
2025-05-05T02:44:24.069493,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T02:44:24.098530,192.168.1.3,66.22.238.36,UDP,145,attack,Normal
2025-05-05T02:44:24.127441,66.22.238.36,192.168.1.3,UDP,266,attack,Normal
2025-05-05T02:44:24.156570,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T02:44:24.187304,192.168.1.3,66.22.238.36,UDP,178,attack,Normal
2025-05-05T02:44:24.216462,66.22.238.36,192.168.1.3,UDP,270,attack,Normal
2025-05-05T02:44:24.244531,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:44:24.275250,192.168.1.3,66.22.238.36,UDP,205,attack,Normal
2025-05-05T02:44:24.304364,66.22.238.36,192.168.1.3,UDP,227,attack,Normal
2025-05-05T02:44:24.333683,192.168.1.3,66.22.238.36,UDP,207,attack,Normal
2025-05-05T02:44:24.362852,192.168.1.3,66.22.238.36,UDP,255,attack,Normal
2025-05-05T02:44:24.393239,66.22.238.36,192.168.1.3,UDP,74,attack,Normal
2025-05-05T02:58:52.724618,192.168.1.3,66.22.238.36,UDP,207,attack,Normal
2025-05-05T02:58:52.754405,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.782591,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.813253,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.841980,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.866641,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.891379,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.916354,192.168.1.3,66.22.238.36,UDP,194,attack,Normal
2025-05-05T02:58:52.940325,192.168.1.3,66.22.238.36,UDP,418,attack,Normal
2025-05-05T02:58:52.967391,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:52.991748,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.016325,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:58:53.040706,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.063477,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.085529,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.112132,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.135805,66.22.238.36,192.168.1.3,UDP,106,attack,Normal
2025-05-05T02:58:53.159892,192.168.1.3,104.18.19.125,TCP,391,attack,Port Scan
2025-05-05T02:58:53.183129,192.168.1.3,104.18.19.125,TCP,85,attack,Port Scan
2025-05-05T02:58:53.209703,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.235469,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.262385,192.168.1.3,66.22.238.36,UDP,400,attack,Normal
2025-05-05T02:58:53.287392,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:58:53.315199,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.354037,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.422850,192.168.1.3,66.22.238.36,UDP,204,attack,Normal
2025-05-05T02:58:53.469735,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.510391,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.542021,192.168.1.3,66.22.238.36,UDP,357,attack,Normal
2025-05-05T02:58:53.584410,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.617559,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.649749,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:58:53.682937,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.720449,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.759158,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.830579,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:53.899382,192.168.1.3,66.22.238.36,UDP,198,attack,Normal
2025-05-05T02:58:53.948721,104.18.19.125,192.168.1.3,TCP,66,attack,Suspicious Activity
2025-05-05T02:58:53.978315,104.18.19.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T02:58:54.007396,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.038598,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.067481,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.096598,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.122834,192.168.1.3,66.22.238.36,UDP,325,attack,Normal
2025-05-05T02:58:54.150411,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:58:54.179533,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.209345,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.254604,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.288510,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.340445,66.22.238.36,192.168.1.3,UDP,106,attack,Normal
2025-05-05T02:58:54.394308,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.435391,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:58:54.468295,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.498450,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.528294,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.563462,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.602866,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T02:58:54.641306,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.676429,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.720584,192.168.1.3,66.22.238.36,UDP,1081,attack,Normal
2025-05-05T02:58:54.759789,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T02:58:54.797410,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.847967,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.904433,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T02:58:54.939666,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:54.971819,192.168.1.3,66.22.238.36,UDP,345,attack,Normal
2025-05-05T02:58:55.005470,192.168.1.3,66.22.238.36,UDP,711,attack,Normal
2025-05-05T03:19:27.787412,192.168.1.3,66.22.238.36,UDP,203,attack,Normal
2025-05-05T03:19:27.820013,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:27.852090,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T03:19:27.883204,104.18.18.125,192.168.1.3,TCP,66,attack,Suspicious Activity
2025-05-05T03:19:27.912908,104.18.18.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T03:19:27.940473,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:27.976820,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T03:19:28.006676,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:28.038609,66.22.238.36,192.168.1.3,UDP,272,attack,Normal
2025-05-05T03:19:28.072943,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:28.104531,66.22.238.36,192.168.1.3,UDP,268,attack,Normal
2025-05-05T03:19:28.137726,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T03:19:28.171786,66.22.238.36,192.168.1.3,UDP,262,attack,Normal
2025-05-05T03:19:28.202769,66.22.238.36,192.168.1.3,UDP,259,attack,Normal
2025-05-05T03:19:28.238684,66.22.238.36,192.168.1.3,UDP,256,attack,Normal
2025-05-05T03:19:28.272017,104.18.18.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T03:19:28.306874,66.22.238.36,192.168.1.3,UDP,263,attack,Normal
2025-05-05T03:19:28.339658,66.22.238.36,192.168.1.3,UDP,264,attack,Normal
2025-05-05T03:19:28.370763,66.22.238.36,192.168.1.3,UDP,256,attack,Normal
2025-05-05T03:19:28.399840,66.22.238.36,192.168.1.3,UDP,259,attack,Normal
2025-05-05T03:19:28.429669,66.22.238.36,192.168.1.3,UDP,267,attack,Normal
2025-05-05T03:19:28.459517,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:28.489575,66.22.238.36,192.168.1.3,UDP,267,attack,Normal
2025-05-05T03:19:28.522594,66.22.238.36,192.168.1.3,UDP,279,attack,Normal
2025-05-05T03:19:28.551860,66.22.238.36,192.168.1.3,UDP,271,attack,Normal
2025-05-05T03:19:28.590588,66.22.238.36,192.168.1.3,UDP,266,attack,Normal
2025-05-05T03:19:28.629538,66.22.238.36,192.168.1.3,UDP,261,attack,Normal
2025-05-05T03:19:28.662176,66.22.238.36,192.168.1.3,UDP,257,attack,Normal
2025-05-05T03:19:28.692664,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T03:19:28.727834,66.22.238.36,192.168.1.3,UDP,261,attack,Normal
2025-05-05T03:19:28.762951,66.22.238.36,192.168.1.3,UDP,265,attack,Normal
2025-05-05T03:19:28.798550,66.22.238.36,192.168.1.3,UDP,270,attack,Normal
2025-05-05T03:19:28.839893,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:28.891659,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:28.932406,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T03:19:28.978545,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T03:19:29.028516,66.22.238.36,192.168.1.3,UDP,262,attack,Normal
2025-05-05T03:19:29.083666,66.22.238.36,192.168.1.3,UDP,253,attack,Normal
2025-05-05T03:19:29.127662,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:29.162259,66.22.238.36,192.168.1.3,UDP,254,attack,Normal
2025-05-05T03:19:29.205558,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T03:19:29.244135,192.168.1.3,66.22.238.36,UDP,807,attack,Normal
2025-05-05T03:19:29.277509,104.18.18.125,192.168.1.3,TCP,943,attack,Suspicious Activity
2025-05-05T03:19:29.315886,104.18.18.125,192.168.1.3,TCP,78,attack,Suspicious Activity
2025-05-05T03:19:29.363363,104.18.18.125,192.168.1.3,TCP,60,attack,Suspicious Activity
2025-05-05T03:19:29.404630,192.168.1.3,104.18.18.125,TCP,54,attack,Port Scan
2025-05-05T03:19:29.443667,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:29.478501,192.168.1.3,104.18.18.125,TCP,78,attack,Port Scan
2025-05-05T03:19:29.516753,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T03:19:29.560498,192.168.1.3,104.18.18.125,TCP,54,attack,Port Scan
2025-05-05T03:19:29.606787,192.168.1.3,104.18.18.125,TCP,169,attack,Port Scan
2025-05-05T03:19:29.646433,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:29.683889,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T03:19:29.722536,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:29.759322,66.22.238.36,192.168.1.3,UDP,264,attack,Normal
2025-05-05T03:19:29.799572,192.168.1.3,66.22.238.36,UDP,207,attack,Normal
2025-05-05T03:19:29.867668,66.22.238.36,192.168.1.3,UDP,267,attack,Normal
2025-05-05T03:19:29.914469,66.22.238.36,192.168.1.3,UDP,282,attack,Normal
2025-05-05T03:19:29.960914,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:30.007472,66.22.238.36,192.168.1.3,UDP,271,attack,Normal
2025-05-05T03:19:30.041670,66.22.238.36,192.168.1.3,UDP,261,attack,Normal
2025-05-05T03:19:30.084653,66.22.238.36,192.168.1.3,UDP,260,attack,Normal
2025-05-05T03:19:30.120071,66.22.238.36,192.168.1.3,UDP,263,attack,Normal
2025-05-05T03:19:30.156695,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:30.194679,192.168.1.3,66.22.238.36,UDP,202,attack,Normal
2025-05-05T03:19:30.233617,104.18.18.125,192.168.1.3,TCP,60,attack,Port Scan
2025-05-05T03:19:30.274519,104.18.18.125,192.168.1.3,TCP,60,attack,Port Scan
2025-05-05T03:19:30.314557,104.18.18.125,192.168.1.3,TCP,60,attack,Port Scan
2025-05-05T03:19:30.353217,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T03:19:30.397923,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:30.441550,192.168.1.3,66.22.238.36,UDP,118,attack,Normal
2025-05-05T03:19:30.478467,192.168.1.3,66.22.238.36,UDP,204,attack,Normal
2025-05-05T03:19:30.519167,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:30.561035,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:30.614512,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T03:19:30.653410,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:30.692198,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:30.730862,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T03:19:30.772662,192.168.1.3,66.22.238.36,UDP,1023,attack,Normal
2025-05-05T03:19:30.811617,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T03:19:30.853355,192.168.1.3,66.22.238.36,UDP,791,attack,Normal
2025-05-05T03:19:30.897610,192.168.1.3,66.22.238.36,UDP,204,attack,Normal
2025-05-05T03:35:03.546650,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T03:35:03.571715,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T03:35:03.599788,192.168.1.3,66.22.238.36,UDP,1021,attack,Normal
2025-05-05T03:35:03.627069,192.168.1.3,66.22.238.36,UDP,197,attack,Normal
2025-05-05T03:35:03.662635,192.168.1.3,66.22.238.36,UDP,201,attack,Normal
2025-05-05T03:35:03.698637,192.168.1.3,66.22.238.36,UDP,953,attack,Normal
2025-05-05T03:35:03.721847,192.168.1.3,66.22.238.36,UDP,199,attack,Normal
2025-05-05T03:35:03.746022,192.168.1.3,66.22.238.36,UDP,955,attack,Normal
2025-05-05T03:35:03.769588,192.168.1.3,66.22.238.36,UDP,204,attack,Normal
2025-05-05T03:35:03.795027,192.168.1.3,66.22.238.36,UDP,956,attack,Normal
2025-05-05T03:35:03.816842,192.168.1.3,66.22.238.36,UDP,958,attack,Normal
2025-05-05T03:35:03.842954,192.168.1.3,66.22.238.36,UDP,200,attack,Normal
2025-05-05T03:35:03.874888,66.22.238.36,192.168.1.3,UDP,94,attack,Normal
2025-05-05T03:35:03.915608,104.18.19.125,192.168.1.3,TCP,94,attack,Suspicious Activity
2025-05-05T03:35:03.948996,192.168.1.3,66.22.238.36,UDP,958,attack,Normal
2025-05-05T03:35:03.979986,192.168.1.3,66.22.238.36,UDP,1020,attack,Normal
